index;City;State;city-state;Latitude;Longitude;Population;AlternateNames;isStateCapital
1769;Saraycık;Uşak;Saraycık, Uşak;38.514;28.92;956.0;;False
1770;Selçikler;Uşak;Selçikler, Uşak;38.496;29.655;1744.0;;False
1771;Sivaslı;Uşak;Sivaslı, Uşak;38.497;29.68;7082.0;;False
1772;Tatar;Uşak;Tatar, Uşak;38.463;29.65;1876.0;;False
1773;Ulubey;Uşak;Ulubey, Uşak;38.422;29.291;4611.0;;False
1774;Uşak;Uşak;Uşak, Uşak;38.676;29.406;229463.0;Çevre, Ovademirler;False
1775;Yapağılar;Uşak;Yapağılar, Uşak;38.602;29.52;842.0;;False
1776;Yayalar;Uşak;Yayalar, Uşak;38.465;29.59;1523.0;;False
1777;Yeleğen;Uşak;Yeleğen, Uşak;38.325;28.916;2039.0;;False
1778;Akköy;Yalova;Akköy, Yalova;40.629;29.191;2204.0;;False
1779;Altınova;Yalova;Altınova, Yalova;40.699;29.512;9042.0;;False
1780;Armutlu;Yalova;Armutlu, Yalova;40.52;28.831;8227.0;;False
1781;Çalıca;Yalova;Çalıca, Yalova;40.636;29.155;1060.0;;False
1782;Çavuşçiftliği;Yalova;Çavuşçiftliği, Yalova;40.686;29.478;792.0;;False
1783;Çiftlikköy;Yalova;Çiftlikköy, Yalova;40.664;29.324;43547.0;;False
1784;Çınarcık;Yalova;Çınarcık, Yalova;40.642;29.109;20454.0;;False
1785;Elmalık;Yalova;Elmalık, Yalova;40.609;29.309;2089.0;;False
1786;Esenköy;Yalova;Esenköy, Yalova;40.616;28.956;3996.0;;False
1787;Fıstıklı;Yalova;Fıstıklı, Yalova;40.492;28.894;1312.0;;False
1788;Hacımehmet;Yalova;Hacımehmet, Yalova;40.617;29.244;804.0;;False
1789;Kadıköy;Yalova;Kadıköy, Yalova;40.619;29.228;9543.0;;False
1790;Kapaklı;Yalova;Kapaklı, Yalova;40.464;28.969;888.0;;False
1791;Kaytazdere;Yalova;Kaytazdere, Yalova;40.679;29.531;6873.0;;False
1792;Kazımiye;Yalova;Kazımiye, Yalova;40.628;29.311;967.0;;False
1793;Kocadere;Yalova;Kocadere, Yalova;40.63;29.03;1333.0;;False
1794;Koru;Yalova;Koru, Yalova;40.65;29.165;7841.0;;False
1795;Safran;Yalova;Safran, Yalova;40.609;29.246;1558.0;;False
1796;Samanlı;Yalova;Samanlı, Yalova;40.636;29.223;4688.0;;False
1797;Subaşı;Yalova;Subaşı, Yalova;40.684;29.493;8281.0;;False
1798;Sugören;Yalova;Sugören, Yalova;40.561;29.328;1581.0;;False
1799;Taşköprü;Yalova;Taşköprü, Yalova;40.676;29.392;4271.0;;False
1800;Tavşanlı;Yalova;Tavşanlı, Yalova;40.662;29.449;4118.0;;False
1801;Termal;Yalova;Termal, Yalova;40.605;29.175;3409.0;;False
1802;Teşvikiye;Yalova;Teşvikiye, Yalova;40.627;29.083;3158.0;;False
1803;Tokmak;Yalova;Tokmak, Yalova;40.683;29.545;1045.0;;False
1804;Yalova;Yalova;Yalova, Yalova;40.656;29.269;133109.0;;True
1805;Yenimahalle;Yalova;Yenimahalle, Yalova;40.609;29.208;1364.0;;False
1806;Akdağmadeni;Yozgat;Akdağmadeni, Yozgat;39.661;35.882;22180.0;;False
1807;Araplı;Yozgat;Araplı, Yozgat;39.833;35.434;1747.0;;False
1808;Aydıncık;Yozgat;Aydıncık, Yozgat;40.129;35.287;2403.0;;False
1809;Babayağmur;Yozgat;Babayağmur, Yozgat;39.361;35.478;992.0;;False
1810;Bahadın;Yozgat;Bahadın, Yozgat;39.676;35.303;2370.0;;False
1811;Baydiğin;Yozgat;Baydiğin, Yozgat;40.219;35.162;3100.0;;False
1812;Bektaşlı;Yozgat;Bektaşlı, Yozgat;39.213;35.091;1003.0;;False
1813;Belekçahan;Yozgat;Belekçahan, Yozgat;39.64;35.672;2090.0;;False
1814;Belencumafakılı;Yozgat;Belencumafakılı, Yozgat;39.929;35.213;774.0;;False
1815;Boğazlıyan;Yozgat;Boğazlıyan, Yozgat;39.191;35.245;18791.0;;False
1816;Çandır;Yozgat;Çandır, Yozgat;39.243;35.516;3378.0;;False
1817;Çayıralan;Yozgat;Çayıralan, Yozgat;39.304;35.644;4302.0;;False
1818;Çekerek;Yozgat;Çekerek, Yozgat;40.074;35.494;9471.0;;False
1819;Çiğdemli;Yozgat;Çiğdemli, Yozgat;39.828;35.297;1767.0;;False
1820;Dedefakılı;Yozgat;Dedefakılı, Yozgat;39.716;35.434;1158.0;;False
1821;Doğankent;Yozgat;Doğankent, Yozgat;39.683;35.428;2443.0;;False
1822;Eymir;Yozgat;Eymir, Yozgat;40.021;35.208;1787.0;;False
1823;Gülşehri;Yozgat;Gülşehri, Yozgat;39.786;35.481;1128.0;;False
1824;Halıköy;Yozgat;Halıköy, Yozgat;40.011;35.908;1777.0;;False
1825;Kadışehri;Yozgat;Kadışehri, Yozgat;39.997;35.792;4527.0;;False
1826;Karayakup;Yozgat;Karayakup, Yozgat;39.56;35.387;3017.0;;False
1827;Kazankaya;Yozgat;Kazankaya, Yozgat;40.208;35.318;3349.0;;False
1828;Konuklar;Yozgat;Konuklar, Yozgat;39.408;35.572;1848.0;;False
1829;Oluközü;Yozgat;Oluközü, Yozgat;39.682;35.779;1282.0;;False
1830;Ovakent;Yozgat;Ovakent, Yozgat;39.057;35.239;2134.0;;False
1831;Ozan;Yozgat;Ozan, Yozgat;39.656;35.568;1404.0;;False
1832;Özler;Yozgat;Özler, Yozgat;39.08;35.127;1063.0;;False
1833;Özükavak;Yozgat;Özükavak, Yozgat;40.022;35.703;1149.0;;False
1834;Saraykent;Yozgat;Saraykent, Yozgat;39.694;35.512;5687.0;;False
1835;Sarıkaya;Yozgat;Sarıkaya, Yozgat;39.494;35.377;18457.0;;False
1836;Şefaatli;Yozgat;Şefaatli, Yozgat;39.496;34.74;8769.0;;False
1837;Sırçalı;Yozgat;Sırçalı, Yozgat;39.327;35.14;1530.0;;False
1838;Sorgun;Yozgat;Sorgun, Yozgat;39.812;35.187;55079.0;;False
1839;Tayıp;Yozgat;Tayıp, Yozgat;39.838;34.725;3364.0;;False
1840;Üçkaraağaç;Yozgat;Üçkaraağaç, Yozgat;39.719;36.072;780.0;;False
1841;Umutlu;Yozgat;Umutlu, Yozgat;39.76;35.617;1843.0;;False
1842;Uzunlu;Yozgat;Uzunlu, Yozgat;39.254;35.389;1283.0;;False
1843;Yamaçlı;Yozgat;Yamaçlı, Yozgat;39.314;35.06;2604.0;;False
1844;Yenifakılı;Yozgat;Yenifakılı, Yozgat;39.209;34.997;2619.0;;False
1845;Yeniyer;Yozgat;Yeniyer, Yozgat;39.808;35.355;1747.0;Karakız - Ahmetfakılı;False
1846;Yerköy;Yozgat;Yerköy, Yozgat;39.641;34.469;27084.0;;False
1847;Yozgat;Yozgat;Yozgat, Yozgat;39.823;34.808;92643.0;;True
1848;Yukarısarıkaya;Yozgat;Yukarısarıkaya, Yozgat;39.422;35.171;761.0;;False
1849;Ahatlı;Zonguldak;Ahatlı, Zonguldak;41.398;32.101;1614.0;;False
1850;Akyamaç;Zonguldak;Akyamaç, Zonguldak;41.469;32.1;804.0;;False
1851;Alaplı;Zonguldak;Alaplı, Zonguldak;41.18;31.388;20777.0;;False
1852;Aşağıdağ;Zonguldak;Aşağıdağ, Zonguldak;41.123;31.502;1050.0;;False
1853;Aydınlar;Zonguldak;Aydınlar, Zonguldak;41.272;31.562;958.0;;False
1854;Bakacakkadı;Zonguldak;Bakacakkadı, Zonguldak;41.342;32.091;3196.0;;False
1855;Basat;Zonguldak;Basat, Zonguldak;41.359;32.172;855.0;;False
1856;Bayat;Zonguldak;Bayat, Zonguldak;41.354;31.582;906.0;;False
1857;Beycuma;Zonguldak;Beycuma, Zonguldak;41.327;31.969;3352.0;;False
1858;Çatak;Zonguldak;Çatak, Zonguldak;41.111;31.457;921.0;;False
1859;Çatalağzı;Zonguldak;Çatalağzı, Zonguldak;41.491;31.863;6379.0;;False
1860;Çaycuma;Zonguldak;Çaycuma, Zonguldak;41.425;32.078;30254.0;;False
1861;Çaydeğirmeni;Zonguldak;Çaydeğirmeni, Zonguldak;41.279;32.069;7034.0;;False
1862;Çayır;Zonguldak;Çayır, Zonguldak;41.458;31.997;771.0;;False
1863;Çiğdemli;Zonguldak;Çiğdemli, Zonguldak;41.233;31.59;855.0;;False
1864;Çomranlı;Zonguldak;Çomranlı, Zonguldak;41.483;32.066;796.0;;False
1865;Dağlıca;Zonguldak;Dağlıca, Zonguldak;41.292;31.637;1195.0;;False
1866;Danişmentli;Zonguldak;Danişmentli, Zonguldak;41.246;31.529;778.0;;False
1867;Dereköseler;Zonguldak;Dereköseler, Zonguldak;41.348;32.139;1057.0;;False
1868;Devrek;Zonguldak;Devrek, Zonguldak;41.222;31.959;27444.0;;False
1869;Dursunlar;Zonguldak;Dursunlar, Zonguldak;41.384;32.201;824.0;;False
1870;Elvanpazarcık;Zonguldak;Elvanpazarcık, Zonguldak;41.405;31.853;2789.0;Tasmacı;False
1871;Ereğli;Zonguldak;Ereğli, Zonguldak;41.281;31.423;122282.0;Karadeniz Ereğli, Bölücek, Göktepe, Hamzafakılı, Ören;False
1872;Filyos;Zonguldak;Filyos, Zonguldak;41.561;32.022;4847.0;;False
1873;Fındıklı;Zonguldak;Fındıklı, Zonguldak;41.163;31.586;774.0;;False
1874;Gelik;Zonguldak;Gelik, Zonguldak;41.475;31.888;2726.0;;False
1875;Göbü;Zonguldak;Göbü, Zonguldak;41.529;31.962;850.0;;False
1876;Gökçebey;Zonguldak;Gökçebey, Zonguldak;41.307;32.145;8673.0;;False
1877;Gökçeler;Zonguldak;Gökçeler, Zonguldak;41.337;31.532;990.0;;False
1878;Gülüç;Zonguldak;Gülüç, Zonguldak;41.251;31.422;8271.0;;False
1879;Gümeli;Zonguldak;Gümeli, Zonguldak;41.088;31.624;1869.0;;False
1880;Hacıibadi;Zonguldak;Hacıibadi, Zonguldak;41.392;32.187;806.0;;False
1881;Hacılar;Zonguldak;Hacılar, Zonguldak;41.493;32.096;1217.0;;False
1882;Hacımusa;Zonguldak;Hacımusa, Zonguldak;41.318;32.258;901.0;;False
1883;Helvacılar;Zonguldak;Helvacılar, Zonguldak;41.391;32.167;1238.0;;False
1884;Kandilli;Zonguldak;Kandilli, Zonguldak;41.352;31.508;1583.0;;False
1885;Karaman;Zonguldak;Karaman, Zonguldak;41.37;31.97;1931.0;;False
1886;Karapınar;Zonguldak;Karapınar, Zonguldak;41.494;32.185;2690.0;;False
1887;Kayıkçılar;Zonguldak;Kayıkçılar, Zonguldak;41.39;32.089;1320.0;;False
1888;Kerimler;Zonguldak;Kerimler, Zonguldak;41.394;32.137;1335.0;;False
1889;Ketenciler;Zonguldak;Ketenciler, Zonguldak;41.201;31.473;859.0;;False
1890;Kılçak;Zonguldak;Kılçak, Zonguldak;41.169;31.379;1469.0;;False
1891;Kilimli;Zonguldak;Kilimli, Zonguldak;41.49;31.839;19989.0;;False
1892;Kızılbel;Zonguldak;Kızılbel, Zonguldak;41.385;32.222;836.0;;False
1893;Kızılcapınar;Zonguldak;Kızılcapınar, Zonguldak;41.232;31.619;857.0;;False
1894;Koramanlar;Zonguldak;Koramanlar, Zonguldak;41.414;32.187;1278.0;;False
1895;Kozlu;Zonguldak;Kozlu, Zonguldak;41.434;31.747;43140.0;;False
1896;Muharremşah;Zonguldak;Muharremşah, Zonguldak;41.364;32.199;1067.0;;False
1897;Muhsinler;Zonguldak;Muhsinler, Zonguldak;41.378;32.14;783.0;;False
1898;Muslu;Zonguldak;Muslu, Zonguldak;41.516;31.94;1548.0;;False
1899;Nebioğlu;Zonguldak;Nebioğlu, Zonguldak;41.438;32.241;2245.0;;False
1900;Ormanlı;Zonguldak;Ormanlı, Zonguldak;41.191;31.604;2137.0;;False
1901;Örmeci;Zonguldak;Örmeci, Zonguldak;41.325;32.064;894.0;;False
1902;Ortacı;Zonguldak;Ortacı, Zonguldak;41.223;31.605;1060.0;;False
1903;Perşembe;Zonguldak;Perşembe, Zonguldak;41.42;32.154;2671.0;;False
1904;Pınarcık;Zonguldak;Pınarcık, Zonguldak;41.28;31.547;868.0;;False
1905;Saltukova;Zonguldak;Saltukova, Zonguldak;41.519;32.095;3993.0;;False
1906;Sandallar;Zonguldak;Sandallar, Zonguldak;41.395;32.211;787.0;;False
1907;Sarıkaya;Zonguldak;Sarıkaya, Zonguldak;41.184;31.59;859.0;;False
1908;Şehler;Zonguldak;Şehler, Zonguldak;41.452;32.166;755.0;;False
1909;Soğanlıyörük;Zonguldak;Soğanlıyörük, Zonguldak;41.267;31.523;1213.0;;False
1910;Süleymanbeyler;Zonguldak;Süleymanbeyler, Zonguldak;41.27;31.581;1365.0;;False
1911;Türkali;Zonguldak;Türkali, Zonguldak;41.54;31.982;1087.0;;False
1912;Üveyikli;Zonguldak;Üveyikli, Zonguldak;41.158;31.545;827.0;;False
1913;Uzungüney;Zonguldak;Uzungüney, Zonguldak;41.371;31.692;761.0;;False
1914;Yazıcılar;Zonguldak;Yazıcılar, Zonguldak;41.256;31.607;1139.0;;False
1915;Yunuslu;Zonguldak;Yunuslu, Zonguldak;41.24;31.553;1226.0;;False
1916;Zonguldak;Zonguldak;Zonguldak, Zonguldak;41.452;31.79;101749.0;;True
